dataset,deg_id,gene_name,gene_id,cog,functional_category,function,organism,accession,growth_condition,expression_level,gene_ontology,uniprot_id,extra,strain,organism_dataset,method,condition,pmid,reference,aa_len,nt_len
DEG1053,DEG10530287,-,Protein_ID: WP_006493376.1,-,-,hypothetical protein,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS24330,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",94,285
DEG1053,DEG10530288,-,Protein_ID: WP_006484068.1,-,-,copper homeostasis protein CutC,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS24420,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",241,726
DEG1053,DEG10530289,-,Protein_ID: WP_006489096.1,-,-,arginine--tRNA ligase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS24540,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",593,1782
DEG1053,DEG10530290,rfaE2,Protein_ID: WP_006482095.1,-,-,D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS24600,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",161,486
DEG1053,DEG10530291,-,Protein_ID: WP_006482096.1,-,-,type III pantothenate kinase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS24610,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",266,801
DEG1053,DEG10530292,-,Protein_ID: WP_006482094.1,-,-,biotin--[acetyl-CoA-carboxylase] ligase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS24615,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",306,921
DEG1053,DEG10530293,lipB,Protein_ID: WP_006485245.1,-,-,lipoyl(octanoyl) transferase LipB,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS24690,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",251,756
DEG1053,DEG10530294,lipA,Protein_ID: WP_006485242.1,-,-,lipoyl synthase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS24695,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",330,993
DEG1053,DEG10530295,-,Protein_ID: WP_006487073.1,-,-,PTS fructose transporter subunit IIA,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS24810,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",156,471
DEG1053,DEG10530296,imuA,Protein_ID: WP_012492390.1,-,-,translesion DNA synthesis-associated protein ImuA,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS24980,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",235,708
DEG1053,DEG10530297,rpoH,Protein_ID: WP_006483735.1,-,-,RNA polymerase sigma factor RpoH,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS25075,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",311,936
DEG1053,DEG10530298,ftsY,Protein_ID: WP_006483736.1,-,-,signal recognition particle-docking protein FtsY,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS25105,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",386,1161
DEG1053,DEG10530299,coaD,Protein_ID: WP_006477773.1,-,-,pantetheine-phosphate adenylyltransferase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS25115,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",165,498
DEG1053,DEG10530300,-,Protein_ID: WP_006477776.1,-,-,aminoacyl-tRNA hydrolase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS25130,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",199,600
DEG1053,DEG10530301,prs,Protein_ID: WP_006483739.1,-,-,ribose-phosphate pyrophosphokinase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS25140,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",320,963
DEG1053,DEG10530302,ispE,Protein_ID: WP_006483733.1,-,-,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS25150,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",293,882
DEG1053,DEG10530303,-,Protein_ID: WP_006483133.1,-,-,HPr kinase/phosphorylase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS25185,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",322,969
DEG1053,DEG10530304,-,Protein_ID: WP_043206193.1,-,-,PTS sugar transporter subunit IIA,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS25190,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",179,540
DEG1053,DEG10530305,lptB,Protein_ID: WP_006483143.1,-,-,LPS export ABC transporter ATP-binding protein,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS25205,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",258,777
DEG1053,DEG10530306,lptA,Protein_ID: WP_006483139.1,-,-,lipopolysaccharide transport periplasmic protein LptA,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS25210,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",221,666
DEG1053,DEG10530307,lptC,Protein_ID: WP_006483145.1,-,-,LPS export ABC transporter periplasmic protein LptC,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS25215,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",204,615
DEG1053,DEG10530308,ssb,Protein_ID: WP_012492400.1,-,-,single-stranded DNA-binding protein,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS25270,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",185,558
DEG1053,DEG10530309,ubiE,Protein_ID: WP_006477837.1,-,-,"bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE",Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS25500,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",243,732
DEG1053,DEG10530310,ubiB,Protein_ID: WP_006487907.1,-,-,ubiquinone biosynthesis regulatory protein kinase UbiB,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS25515,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",525,1578
DEG1053,DEG10530311,aspS,Protein_ID: WP_006485737.1,-,-,aspartate--tRNA ligase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS25535,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",600,1803
DEG1053,DEG10530312,lptD,Protein_ID: WP_006485743.1,-,-,LPS-assembly protein LptD,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS25605,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",786,2361
DEG1053,DEG10530313,pdxA,Protein_ID: WP_006491615.1,-,-,4-hydroxythreonine-4-phosphate dehydrogenase PdxA,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS25615,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",329,990
DEG1053,DEG10530314,gmhB,Protein_ID: WP_006488591.1,-,-,"D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase",Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS25645,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",187,564
DEG1053,DEG10530315,-,Protein_ID: WP_006488597.1,-,-,glycine--tRNA ligase subunit beta,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS25650,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",699,2100
DEG1053,DEG10530316,glyQ,Protein_ID: WP_006488593.1,-,-,glycine--tRNA ligase subunit alpha,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS25655,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",334,1005
